,postId,age,gender,education,estimate,estimateVal,rrp,p,time,sheet_no,x1,x2,lotterychoice
260,khy55bc8,30.0,Male,College,default,none,-0.045454545454545456,0.05,500,sheet0,150,50,19b
261,khy4173m,36.0,Female,College,verbatim,32,-0.872093023255814,0.05,1000,sheet0,50,20,7b
262,khy3jua5,24.0,Male,Graduate school,default,none,-0.4772727272727273,0.1,unlimited,sheet0,20,10,8b
263,khy5t5pa,25.0,Male,Professional school,default,none,-0.5,0.05,1000,sheet0,20,0,19b
264,khy33md4,49.0,Male,College,gist,highly_likely,0.4166666666666667,0.9,2000,sheet0,50,0,0b
265,khy2neb0,35.0,Male,Graduate school,default,none,-0.15,0.5,500,sheet0,10,0,9b
266,khy2nul4,30.0,Male,Professional school,verbatim,50,-4.25,0.1,unlimited,sheet0,10,0,0b
267,khy307e0,38.0,Male,College,verbatim,30,-0.19090909090909092,0.25,2000,sheet0,50,20,12b
268,khy31fg4,36.0,Female,High school,verbatim,90,0.4166666666666667,0.9,500,sheet0,50,0,0a
269,khy3q5uw,63.0,Male,College,default,none,0.039473684210526314,0.9,unlimited,sheet0,20,10,4b
270,khy3f3gw,36.0,Male,College,verbatim,50,0.08333333333333333,0.9,unlimited,sheet0,50,0,4b
271,khy2n05g,33.0,Male,High school,verbatim,10,-1.25,0.1,unlimited,sheet0,50,0,16b
272,khy3yugl,36.0,Male,Graduate school,default,none,0.4473684210526316,0.95,unlimited,sheet0,20,0,10a
273,khy591wo,25.0,Male,College,gist,about_even,-0.40714285714285714,0.5,500,sheet0,50,20,1a
274,khy56wu8,26.0,Male,College,gist,highly_likely,0.05844155844155844,0.95,1000,sheet0,40,10,3b
275,khy5fno1,43.0,Male,College,default,none,-0.15,0.5,500,sheet0,10,0,9b
276,khy2tf1r,30.0,Male,High school,verbatim,50,-0.03,0.5,unlimited,sheet0,40,10,0a
277,khy37ijg,35.0,Male,College,verbatim,50,-16.5,0.05,2000,sheet0,20,0,3b
278,khy57zuo,42.0,Male,College,verbatim,50,-0.02142857142857143,0.5,1000,sheet0,50,20,10a
279,khy2rdd0,35.0,Female,College,default,none,0.19736842105263158,0.9,1000,sheet0,20,10,10b
280,khy2wj5v,35.0,Male,High school,gist,highly_likely,0.2076923076923077,0.75,500,sheet0,40,10,0a
281,khy5hnoe,52.0,Female,College,gist,highly_likely,0.015463917525773196,0.95,2000,sheet0,50,20,2b
282,khy32hbe,32.0,Male,Graduate school,verbatim,90,0.08333333333333333,0.9,1000,sheet0,50,0,4a
283,khy2mh9n,19.0,Female,High school,verbatim,80,0.07731958762886598,0.95,2000,sheet0,50,20,4b
284,khy2mf7r,30.0,Male,College,default,none,-0.8478260869565217,0.05,2000,sheet0,40,10,13b
285,khy2ut4x,46.0,Male,College,gist,almost_certain,0.21428571428571427,0.95,unlimited,sheet0,40,10,7b
286,khy3gcca,30.0,Female,College,gist,highly_likely,-0.027777777777777776,0.9,unlimited,sheet0,50,0,2b
287,khy2s512,24.0,Male,High school,gist,highly_likely,0.02142857142857143,0.5,2000,sheet0,50,20,11b
288,khy3shqd,36.0,Male,College,verbatim,50,0.15,0.5,1000,sheet0,40,10,13b
289,khy2mi0p,32.0,Male,College,default,none,0.03333333333333333,0.75,500,sheet0,20,0,6b
290,khy5g3mp,48.0,Female,College,gist,highly_likely,0.26288659793814434,0.95,unlimited,sheet0,50,20,0b
291,khy2n881,27.0,Female,College,gist,highly_likely,-0.013157894736842105,0.9,500,sheet0,20,10,2b
292,khy2sbcx,47.0,Female,College,verbatim,5,0.022727272727272728,0.1,500,sheet0,20,10,19b
293,khy2z08r,18.0,Male,High school,gist,about_even,0.51,0.5,unlimited,sheet0,40,10,19b
294,khy3ns0h,33.0,Female,College,default,none,0.1388888888888889,0.9,500,sheet0,10,0,5b
295,khy2o7pz,32.0,Male,Professional school,gist,highly_likely,0.1388888888888889,0.9,2000,sheet0,10,0,5a
296,khy2sh32,41.0,Male,Professional school,default,none,-2.25,0.1,500,sheet0,10,0,14b
297,khy364hl,29.0,Male,College,default,none,0.15,0.5,1000,sheet0,40,10,13b
298,khy2rjau,32.0,Male,High school,default,none,-0.03333333333333333,0.75,1000,sheet0,20,0,5a
299,khy2rp1s,31.0,Female,College,verbatim,5,-0.5,0.05,unlimited,sheet1,20,0,19b
300,khy2mqnp,29.0,Male,College,gist,highly_likely,-1.0454545454545454,0.05,2000,sheet1,150,50,8b
301,khy2mwyq,31.0,Male,High school,verbatim,15,-1.3,0.25,500,sheet1,20,0,9b
302,khy7qr4a,36.0,Female,Professional school,default,none,0.3,0.25,unlimited,sheet1,40,10,19b
303,khy5pwik,32.0,Male,College,verbatim,75,0.1588235294117647,0.75,unlimited,sheet1,50,20,0a
304,khy2mva4,59.0,Female,Professional school,default,none,-0.13636363636363635,0.05,1000,sheet1,150,50,18b
305,khy55ugi,30.0,Male,College,default,none,-0.85,0.5,500,sheet1,150,0,2b
306,khy2n929,50.0,Male,College,verbatim,95,0.4473684210526316,0.95,unlimited,sheet1,20,0,0b
307,khy2pkcj,43.0,Male,College,verbatim,50,0.2357142857142857,0.5,unlimited,sheet1,50,20,16b
308,khy7n3tk,38.0,Male,Post-doctoral,default,none,-0.06521739130434782,0.05,500,sheet1,40,10,19b
309,khy3vc9m,32.0,Female,Graduate school,gist,almost_certain,0.3,0.75,unlimited,sheet1,20,0,10a
310,khy2mi73,29.0,Male,College,gist,about_even,-1.108695652173913,0.05,unlimited,sheet1,40,10,11b
311,khy3txdw,39.0,Male,College,default,none,-0.9545454545454546,0.05,500,sheet1,150,50,9b
312,khy30iah,36.0,Male,College,default,none,-0.75,0.1,500,sheet1,10,0,17b
313,khy2mjzy,31.0,Male,High school,verbatim,50,0.15,0.5,500,sheet1,40,10,13a
314,khy37iar,35.0,Male,College,default,none,-0.11538461538461539,0.75,1000,sheet1,40,10,3b
315,khy52vu2,39.0,Male,High school,gist,highly_likely,0.3556701030927835,0.95,2000,sheet1,50,20,13b
316,khy2typj,32.0,Female,College,default,none,-8.25,0.1,unlimited,sheet1,10,0,2b
317,khy2mpb3,46.0,Female,College,verbatim,20,-0.1,0.25,2000,sheet1,20,0,15b
318,khy3phte,36.0,Male,College,verbatim,5,-0.045454545454545456,0.05,2000,sheet1,150,50,19b
319,khy2n081,31.0,Male,College,gist,highly_likely,0.06923076923076923,0.75,unlimited,sheet1,40,10,7b
320,khy5qk48,38.0,Male,College,default,none,-0.03333333333333333,0.75,500,sheet1,20,0,5b
321,khy300ey,24.0,Masculino,Colegial,verbatim,40,-0.05,0.5,unlimited,sheet1,50,0,0a
322,khy2mt7n,24.0,Male,High school,default,none,-1.0714285714285714,0.25,500,sheet1,40,10,3b
323,khy2mxq3,31.0,Male,Graduate school,verbatim,90,-0.027777777777777776,0.9,500,sheet1,50,0,2a
324,khy58mt2,29.0,Female,College,default,none,0.25,0.5,1000,sheet1,150,0,13b
325,khy2neez,19.0,Male,Professional school,verbatim,50,-0.21428571428571427,0.25,2000,sheet1,40,10,13b
326,khy2nkde,34.0,Male,College,default,none,0.35,0.5,500,sheet1,10,0,14b
327,khy3iwft,45.0,Female,Graduate school,verbatim,10,-0.25,0.1,1000,sheet1,10,0,18b
328,khy3e3dg,58.0,Female,College,gist,no_chance,-0.022727272727272728,0.1,1000,sheet1,20,10,18b
329,khy5mpdj,27.0,Female,High school,gist,highly_likely,-0.027777777777777776,0.9,unlimited,sheet1,10,0,2b
330,khy2m9mv,28.0,Male,High school,verbatim,4,-0.03488372093023256,0.05,1000,sheet1,50,20,19b
331,khy36wy5,25.0,Male,High school,verbatim,90,0.08333333333333333,0.9,500,sheet1,10,0,4b
332,khy2n08z,46.0,Female,College,verbatim,50,-0.55,0.5,2000,sheet1,150,0,5b
333,khy2q4zg,24.0,Male,High school,verbatim,35,0.12857142857142856,0.25,2000,sheet1,40,10,17b
334,khy2nozb,27.0,Female,College,verbatim,80,0.23684210526315788,0.95,500,sheet1,20,0,6b
335,khy7nk05,30.0,Male,College,default,none,-1.3181818181818181,0.05,1000,sheet1,150,50,5b
336,khy2mrc0,38.0,Female,College,verbatim,100,-0.11666666666666667,0.5,unlimited,sheet1,20,10,7b
337,khy373ea,27.0,Male,College,verbatim,10,0.08181818181818182,0.25,500,sheet1,50,20,17b
338,khy5813y,32.0,Male,Graduate school,verbatim,50,0.19444444444444445,0.9,2000,sheet1,50,0,6a
339,khy2o8yq,30.0,Male,Graduate school,default,none,0.16153846153846155,0.75,500,sheet1,40,10,9b
340,khy2xce6,32.0,Male,College,gist,highly_likely,-0.08823529411764706,0.75,2000,sheet1,50,20,3b
341,khy4qqfv,46.0,Female,College,verbatim,40,0.25,0.5,2000,sheet1,150,0,13b
342,khy2u635,38.0,Male,College,gist,highly_unlikely,-1.5,0.05,2000,sheet1,20,0,18b
343,khy2w6zl,26.0,Female,High school,gist,no_chance,-6.75,0.1,2000,sheet1,10,0,5a
344,khy5uiv8,29.0,Female,Graduate school,gist,about_even,-0.05,0.5,unlimited,sheet1,150,0,10b
345,khy58m0q,25.0,Female,College,gist,highly_likely,0.05844155844155844,0.95,500,sheet1,40,10,3a
346,khy3jqc3,35.0,Male,College,default,none,-0.25,0.5,2000,sheet1,50,0,8b
347,khy367pr,30.0,Female,Professional school,default,none,-0.027777777777777776,0.9,1000,sheet1,50,0,2b
348,khy2m0v2,20.0,Male,Graduate school,verbatim,75,0.06923076923076923,0.75,500,sheet1,40,10,7b
349,khy2my69,34.0,Female,College,verbatim,75,0.1588235294117647,0.75,500,sheet1,50,20,10b
350,khy3vqa7,48.0,Male,College,gist,likely,0.1588235294117647,0.75,1000,sheet1,50,20,0a
351,khy54wrh,36.0,Female,High school,gist,about_even,-0.05,0.5,2000,sheet1,10,0,10b
352,khy2zjme,26.0,Female,College,gist,about_even,-0.06428571428571428,0.5,unlimited,sheet1,50,20,9b
353,khy34cl0,34.0,Male,Graduate school,gist,highly_unlikely,-0.25,0.1,unlimited,sheet1,50,0,18b
354,khy48dl9,44.0,Male,College,gist,highly_unlikely,-0.06521739130434782,0.05,2000,sheet1,40,10,19b
355,khy3aeek,28.0,Female,College,default,none,-0.039473684210526314,0.9,1000,sheet1,20,10,1a
356,khy2mw5t,25.0,Female,High school,gist,about_even,-0.05,0.5,1000,sheet1,10,0,10a
357,khy2mzh9,39.0,Male,High school,default,none,-1.25,0.1,500,sheet1,50,0,16a
358,khy3ga80,35.0,Male,College,verbatim,35,-0.75,0.5,2000,sheet1,10,0,3b
359,khy38016,42.0,Female,High school,default,none,-0.4636363636363636,0.25,2000,sheet1,50,20,7a
360,khy3um1b,35.0,Male,College,default,none,-0.45,0.5,500,sheet1,150,0,6b
361,khy2moht,33.0,Male,College,verbatim,50,0.21666666666666667,0.5,unlimited,sheet1,20,10,17a
362,khy2ml6i,40.0,Male,College,gist,about_even,0.55,0.5,2000,sheet1,150,0,16b
363,khy37jd2,31.0,Female,College,gist,highly_likely,0.65,0.5,500,sheet1,50,0,17a
364,khy4w4g2,44.0,Female,High school,verbatim,10,0.022727272727272728,0.1,2000,sheet1,20,10,19b
365,khyas8ne,33.0,Male,High school,default,none,-2.5,0.05,2000,sheet1,20,0,17b
366,khy849h4,47.0,Male,Professional school,default,none,-0.3,0.25,1000,sheet1,20,0,14b
367,khy385l4,36.0,Male,Graduate school,verbatim,50,0.27,0.5,1000,sheet1,40,10,15b
368,khy2q0o3,50.0,Male,College,default,none,-0.15,0.5,unlimited,sheet1,10,0,9b
369,khy6o7oc,48.0,Female,College,verbatim,90,0.01948051948051948,0.95,500,sheet1,40,10,2a
370,khy34yzb,37.0,Female,College,default,none,-0.05,0.5,1000,sheet1,150,0,10b
371,khy2mhyj,26.0,Male,College,verbatim,80,-0.16153846153846155,0.75,500,sheet1,40,10,2b
372,khy2mtrp,22.0,Female,High school,gist,highly_likely,-0.12352941176470589,0.75,1000,sheet1,50,20,2b
373,khy2mfez,31.0,Male,Graduate school,gist,highly_likely,-0.15,0.5,500,sheet1,10,0,9b
374,khy35qjp,29.0,Male,High school,gist,almost_certain,0.4342105263157895,0.9,2000,sheet1,20,10,19b
375,khy2o6mx,36.0,Male,College,verbatim,50,-0.25,0.5,500,sheet1,50,0,8b
376,khy6p7nn,25.0,Male,College,default,none,0.052941176470588235,0.75,unlimited,sheet1,50,20,7b
377,khy2uiiq,37.0,Male,College,default,none,-0.016666666666666666,0.5,1000,sheet1,20,10,10b
378,khy2sn1w,44.0,Male,College,gist,about_even,0.02142857142857143,0.5,2000,sheet1,50,20,11b
379,khy2sltc,47.0,Female,High school,default,none,-0.25,0.1,1000,sheet1,20,10,13b
380,khy56hfv,55.0,Male,College,gist,highly_likely,0.4722222222222222,0.9,unlimited,sheet1,50,0,11b
381,khy2n5hp,65.0,Female,Graduate school,verbatim,60,0.2076923076923077,0.75,500,sheet1,40,10,0b
382,khy3ar6u,28.0,Male,College,gist,likely,-0.25,0.5,1000,sheet1,10,0,8a
383,khy5ukma,36.0,Female,College,default,none,0.15,0.5,1000,sheet1,20,10,15b
384,khy2p6hw,34.0,Male,High school,default,none,-0.03488372093023256,0.05,unlimited,sheet1,50,20,19b
385,khy2m6wb,39.0,Male,Graduate school,default,none,-0.9418604651162791,0.05,2000,sheet1,50,20,6b
386,khy2rewd,23.0,Female,College,verbatim,84,0.2076923076923077,0.75,unlimited,sheet1,40,10,0a
387,khy306ok,37.0,Male,College,gist,highly_likely,-0.027777777777777776,0.9,2000,sheet1,10,0,2b
388,khy4jmrc,33.0,Male,College,gist,unlikely,-0.04285714285714286,0.25,500,sheet1,40,10,15b
389,khy2rk86,58.0,Male,High school,verbatim,22,0.19090909090909092,0.25,500,sheet1,50,20,19b
390,khyancum,30.0,Male,College,gist,likely,0.5103092783505154,0.95,unlimited,sheet1,50,20,18b
391,khy2my2d,26.0,Male,College,gist,unlikely,-0.313953488372093,0.05,1000,sheet1,50,20,15b
392,khy2na2n,33.0,Female,College,verbatim,80,0.04639175257731959,0.95,2000,sheet1,50,20,3b
393,khy3rgt8,62.0,Female,Professional school,gist,no_chance,-0.045454545454545456,0.05,2000,sheet1,150,50,19b
394,khy2oi7x,29.0,Female,College,gist,no_chance,-1.1363636363636365,0.05,unlimited,sheet1,150,50,7b
395,khy2ntg1,30.0,Male,Graduate school,verbatim,90,0.19736842105263158,0.9,unlimited,sheet1,20,10,0a
396,khy31x1n,40.0,Male,College,verbatim,54,0.11538461538461539,0.75,2000,sheet1,40,10,8b
397,khy2o3fx,31.0,Male,Graduate school,verbatim,50,-0.25,0.5,2000,sheet1,50,0,8b
398,khy2mvnv,63.0,Female,College,gist,almost_certain,0.07894736842105263,0.95,unlimited,sheet1,20,0,3b
399,khy3636y,58.0,Female,High school,verbatim,50,-0.05,0.5,unlimited,sheet1,150,0,10b
400,khy58ztk,48.0,Male,High school,gist,highly_unlikely,-1.25,0.1,unlimited,sheet1,50,0,16b
401,khy2rfwe,31.0,Male,High school,default,none,0.08333333333333333,0.9,unlimited,sheet1,50,0,4b
402,khy383hf,21.0,Male,Graduate school,default,none,0.15,0.5,500,sheet1,40,10,13b
403,khy2n8uf,27.0,Male,Professional school,default,none,-2.9,0.25,unlimited,sheet1,20,0,1b
404,khy2m9bn,21.0,Female,High school,default,none,-1.5,0.25,unlimited,sheet1,20,0,8b
405,khy3vzzj,28.0,Male,College,verbatim,10,-0.29545454545454547,0.1,1000,sheet1,20,10,12a
406,khy2tiao,27.0,Female,Graduate school,gist,no_chance,-0.06923076923076923,0.75,2000,sheet1,40,10,4a
407,khy2mv50,31.0,Male,Graduate school,gist,highly_likely,-9.5,0.05,500,sheet1,20,0,0a
408,khy2p2v4,44.0,Male,College,default,none,-0.5,0.05,2000,sheet1,150,50,14b
409,khy3r6n4,48.0,Female,College,verbatim,,0.23684210526315788,0.95,unlimited,sheet1,20,0,6b
410,khy4f6lz,24.0,Female,College,gist,almost_certain,0.02631578947368421,0.95,unlimited,sheet1,20,0,2a
411,khy2mpww,30.0,Male,Graduate school,default,none,-0.25,0.1,1000,sheet1,50,0,18b
412,khy2nohu,25.0,Male,College,default,none,-0.4714285714285714,0.25,2000,sheet1,40,10,10b
413,khy57bqk,33.0,Male,Graduate school,default,none,-0.02631578947368421,0.95,2000,sheet1,20,0,1b
414,khy3x571,41.0,Male,College,default,none,0.09,0.5,2000,sheet1,40,10,12b
415,khy2nejt,28.0,Male,Professional school,default,none,0.015463917525773196,0.95,1000,sheet1,50,20,2a
416,khy31afm,27.0,Male,Post-doctoral,default,none,-0.05,0.5,1000,sheet1,50,0,0b
417,khy9r3zq,30.0,Male,Graduate school,gist,almost_certain,-0.05,0.5,2000,sheet1,10,0,0a
418,khy2pgp6,42.0,Male,High school,gist,about_even,0.11666666666666667,0.5,2000,sheet1,20,10,14b
419,khy2s5tu,32.0,Female,Unspecified,default,,0.33116883116883117,0.95,unlimited,sheet1,40,10,0b
420,khy2mxpi,37.0,Male,College,gist,likely,-9.5,0.05,1000,sheet1,20,0,0b
421,khy2ni4b,33.0,Female,College,gist,highly_likely,-1.2272727272727273,0.05,unlimited,sheet1,150,50,6b
422,khy4mk5y,64.0,Male,College,gist,highly_likely,-0.027777777777777776,0.9,1000,sheet1,10,0,2b
423,khy2nygu,49.0,Female,College,gist,almost_certain,0.33116883116883117,0.95,500,sheet1,40,10,0a
424,khy3fmft,38.0,Male,College,default,none,0.07731958762886598,0.95,1000,sheet1,50,20,4a
425,khy2oepn,32.0,Male,High school,verbatim,40,-0.05,0.5,1000,sheet1,50,0,0b
426,khy2mg0h,36.0,Female,College,verbatim,50,-0.45,0.5,500,sheet1,150,0,6b
427,khy55r22,49.0,Female,Graduate school,verbatim,90,0.08333333333333333,0.9,unlimited,sheet1,10,0,4b
428,khy45wvk,34.0,Male,High school,gist,highly_unlikely,-1.5,0.05,2000,sheet1,20,0,18b
429,khy2srsa,35.0,Male,College,default,none,-0.01948051948051948,0.95,1000,sheet1,40,10,1b
430,khy42in1,26.0,Male,College,verbatim,10,0.25,0.1,unlimited,sheet1,50,0,19a
431,khy57ru4,22.0,Male,Graduate school,default,none,-13.5,0.05,500,sheet1,20,0,6b
432,khwg3b3s,33.0,Female,College,gist,highly_likely,-0.5930232558139535,0.05,2000,sheet1,50,20,11b
433,khy54uzk,39.0,Male,College,verbatim,5,-0.32608695652173914,0.05,unlimited,sheet1,40,10,17a
434,khy3w886,32.0,Male,Graduate school,verbatim,75,-0.03333333333333333,0.75,unlimited,sheet1,20,0,5a
435,khy384ps,46.0,Male,High school,gist,no_chance,-0.13636363636363635,0.05,2000,sheet1,150,50,18b
436,khy2mzho,42.0,Male,College,verbatim,60,-0.06521739130434782,0.05,500,sheet1,40,10,19b
437,khy3c9qg,42.0,Male,Graduate school,gist,highly_likely,-0.06428571428571428,0.5,2000,sheet1,50,20,9b
438,khy2uzkj,54.0,Female,College,gist,highly_likely,0.4473684210526316,0.95,1000,sheet1,20,0,0a
439,khy57tc2,32.0,Male,College,gist,about_even,-0.05,0.5,1000,sheet1,50,0,10b
440,khy5bin6,49.0,Male,College,default,none,-3.5,0.05,1000,sheet1,20,0,16b
441,khy3anq9,30.0,Female,College,verbatim,55,-0.045454545454545456,0.05,500,sheet1,150,50,19b
442,khy31qu3,61.0,Male,High school,gist,highly_likely,0.7631578947368421,0.95,500,sheet1,20,0,16b
443,khy353oa,32.0,Female,College,verbatim,5,-18.5,0.05,1000,sheet1,20,0,1b
444,khy2zux1,61.0,Male,High school,gist,highly_likely,-0.027777777777777776,0.9,1000,sheet1,10,0,2a
445,khy2uj6v,28.0,Male,College,default,none,-1.2391304347826086,0.05,unlimited,sheet1,40,10,0b
446,khy4ajz3,27.0,Male,College,gist,highly_unlikely,-0.045454545454545456,0.05,2000,sheet1,150,50,19b
447,khy30rl1,35.0,Male,College,verbatim,20,0.19736842105263158,0.9,unlimited,sheet1,20,10,0a
448,khy2mvea,48.0,Male,College,gist,highly_unlikely,-0.4714285714285714,0.25,2000,sheet1,40,10,10b
449,khy2ml4r,27.0,Male,College,default,none,0.8055555555555556,0.9,unlimited,sheet1,10,0,17a
450,khy2s58o,39.0,Male,College,verbatim,80,0.2076923076923077,0.75,1000,sheet1,40,10,0a
451,khy2udjr,59.0,Male,College,verbatim,10,-1.25,0.1,2000,sheet1,10,0,16b
452,khy310tt,35.0,Male,Professional school,default,none,-11.5,0.05,2000,sheet1,20,0,8b
453,khy7n3a3,21.0,Male,High school,verbatim,5,-0.06521739130434782,0.05,500,sheet1,40,10,19b
454,khy3j2di,24.0,Unspecified,College,verbatim,25,0.1,0.25,unlimited,sheet1,20,0,16a
455,khy2uxf3,27.0,Male,High school,verbatim,50,0.55,0.5,2000,sheet1,50,0,16b
456,khy3ch00,30.0,Female,Ph.D,verbatim,20,0.23684210526315788,0.95,500,sheet1,20,0,6a
457,khy2t47c,34.0,Male,High school,gist,almost_certain,0.20103092783505155,0.95,500,sheet1,50,20,8b
458,khy31bcd,54.0,Male,Graduate school,verbatim,5,-0.03488372093023256,0.05,unlimited,sheet1,50,20,19b
459,khy2nlst,64.0,Male,College,gist,almost_certain,0.01948051948051948,0.95,2000,sheet1,40,10,2a
460,khy2vglo,28.0,Male,Graduate school,verbatim,50,-0.38636363636363635,0.1,unlimited,sheet1,20,10,0b
461,khy2n5fd,45.0,Male,College,gist,highly_likely,0.027777777777777776,0.9,500,sheet1,50,0,3a
462,khy5i57j,48.0,Male,College,default,none,-0.01764705882352941,0.75,unlimited,sheet1,50,20,5b
463,khy3px2i,26.0,Male,Graduate school,verbatim,50,0.15,0.5,unlimited,sheet1,40,10,13b
464,khy3hhrz,49.0,Female,College,gist,highly_likely,-0.65,0.5,500,sheet1,50,0,4b
465,khy2oifc,59.0,Female,High school,gist,highly_likely,0.08333333333333333,0.9,500,sheet1,10,0,4b
466,khy2uvb5,46.0,Female,College,verbatim,40,-0.9,0.25,500,sheet1,40,10,5b
467,khy5ez7b,28.0,Male,College,verbatim,8,-3.25,0.1,1000,sheet1,10,0,12b
468,khy38per,37.0,Female,High school,default,none,-0.38636363636363635,0.1,2000,sheet1,20,10,0a
469,khy2n2hh,47.0,Male,Ph.D,default,none,-0.16153846153846155,0.75,unlimited,sheet1,40,10,2a
470,khy3yock,44.0,Male,College,verbatim,97,-0.45,0.5,2000,sheet1,150,0,6b
471,khy30w1l,39.0,Male,College,default,none,0.25,0.1,unlimited,sheet1,50,0,19b
472,khy3fms6,46.0,Male,High school,gist,about_even,-0.45,0.5,1000,sheet1,150,0,6b
473,khy3u3sq,65.0,Male,Graduate school,gist,likely,-1.2209302325581395,0.05,2000,sheet1,50,20,2b
474,khy2m7b1,36.0,Female,College,default,none,0.19736842105263158,0.9,2000,sheet1,20,10,0a
475,khy47uh4,29.0,Female,College,gist,highly_likely,0.5769230769230769,0.75,unlimited,sheet1,40,10,18a
476,khy81pyy,30.0,Male,College,verbatim,50,-0.03,0.5,2000,sheet1,40,10,10b
477,khy2ns0j,30.0,Male,Professional school,gist,highly_likely,-0.8636363636363636,0.05,2000,sheet1,150,50,0b
478,khy2ny1v,34.0,Female,High school,default,none,-0.03488372093023256,0.05,500,sheet1,50,20,19b
479,khy3ndcy,32.0,Male,Professional school,verbatim,95,0.33116883116883117,0.95,1000,sheet1,40,10,0a
480,khy2wlyb,40.0,Male,College,default,none,-0.02142857142857143,0.5,1000,sheet1,50,20,10b
481,khy2mbu3,23.0,Male,Graduate school,default,none,0.4473684210526316,0.95,2000,sheet1,20,0,0a
482,khy45rug,33.0,Male,Professional school,gist,about_even,-0.016666666666666666,0.5,2000,sheet1,20,10,10b
483,khy2q0md,41.0,Female,College,gist,about_even,0.19285714285714287,0.5,unlimited,sheet1,50,20,15b
484,khy2xm4i,23.0,Male,College,gist,highly_likely,0.19444444444444445,0.9,unlimited,sheet1,10,0,6b
485,khy56der,44.0,Female,High school,gist,likely,0.1588235294117647,0.75,1000,sheet1,50,20,0b
486,khy32put,35.0,Male,College,default,none,0.015463917525773196,0.95,2000,sheet1,50,20,2b
487,khy2p2sl,25.0,Male,Graduate school,default,none,-1.4090909090909092,0.05,unlimited,sheet1,150,50,4b
488,khy5dsr0,44.0,Female,Graduate school,verbatim,25,-0.04285714285714286,0.25,500,sheet1,40,10,15b
489,khy2t55a,34.0,Male,College,verbatim,90,0.4166666666666667,0.9,unlimited,sheet1,10,0,0a
490,khy3t7gv,34.0,Male,High school,gist,highly_likely,0.01764705882352941,0.75,500,sheet1,50,20,6b
491,khy5wmfh,46.0,Male,College,gist,highly_likely,-0.027777777777777776,0.9,2000,sheet1,50,0,2b
492,khy3im1c,37.0,Male,College,default,none,-0.03,0.5,2000,sheet1,40,10,10b
493,khy2msu7,34.0,Male,Graduate school,verbatim,90,0.75,0.9,1000,sheet1,10,0,16b
494,khy2o46d,27.0,Masculino,Faculdade,default,none,0.4473684210526316,0.95,1000,sheet1,20,0,0b
495,khy30n4i,53.0,Female,Professional school,default,none,0.4342105263157895,0.9,2000,sheet1,20,10,19b
